LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,TOTAL_BILL,TOTAL_PAYMENT,PAYMENT_BILL_RATIO,CREDIT_UTILIZATION,AVERAGE_PAYMENT,AVERAGE_BILL,MAX_PAYMENT_DELAY
360000,1,1,1,37,-1,-1,-1,0,0,0,5225,-1900,14838,15987,13438,16935,6,18022,6036,5005,4514,1075,64523,34658,0.5371417943988965,0.014513888888888889,5776.333333333333,10753.833333333334,0
20000,1,2,3,37,0,0,0,0,0,0,19701,20302,19200,17085,17953,19299,2000,1500,2000,2000,2000,1000,113540,10500,0.09247842170160296,0.98505,1750.0,18923.333333333332,0
250000,1,1,1,35,0,0,0,0,-1,0,70767,78906,84078,70507,2841,12606,10000,10000,10000,3000,10000,5000,319705,48000,0.15013840884565458,0.283068,8000.0,53284.166666666664,0
120000,1,1,1,45,0,0,0,0,0,0,118287,117775,117106,118207,116885,123040,5700,5700,6000,5000,10000,0,711300,32400,0.04555040067482075,0.985725,5400.0,118550.0,0
100000,1,5,3,44,2,2,0,0,0,0,40199,39218,35464,30456,29420,27102,0,2005,1700,976,2000,3000,201859,9681,0.04795921905884801,0.40199,1613.5,33643.166666666664,2
50000,1,3,1,47,0,0,0,2,0,0,11752,13244,14722,15181,15928,16671,2000,2000,1000,1000,1000,1000,87498,8000,0.09143066127225766,0.23504,1333.3333333333333,14583.0,2
470000,1,3,2,31,-1,-1,2,-1,-1,-1,8748,2442,2272,6040,6655,1200,3500,11,6080,6688,1206,0,27357,17485,0.6391417187557115,0.01861276595744681,2914.1666666666665,4559.5,2
80000,1,2,1,45,-1,-1,-1,-1,-1,-1,10290,40000,0,2303,71637,7893,40000,0,2303,71637,1796,0,132123,115736,0.8759716324939639,0.128625,19289.333333333332,22020.5,-1
110000,1,2,2,29,0,0,0,0,0,0,31327,31495,27682,28418,29442,30213,2000,1800,1500,1500,1400,5002,178577,13202,0.07392889341852535,0.2847909090909091,2200.3333333333335,29762.833333333332,0
280000,1,2,2,30,0,0,0,0,0,0,261602,267238,273951,262720,130384,102181,10000,11075,8972,5182,10000,4000,1298076,49229,0.03792458993156025,0.9342928571428571,8204.833333333334,216346.0,0
200000,1,1,1,37,-2,-2,-2,-2,-2,-2,3509,-8,1898,0,6062,0,0,1906,0,6062,0,1534,11461,9502,0.8290725067620627,0.017545,1583.6666666666667,1910.1666666666667,-2
170000,1,3,1,45,-1,0,0,0,0,0,34778,40441,40937,34090,34894,36829,10000,5000,2000,2000,3000,2000,221969,24000,0.10812320639368561,0.2045764705882353,4000.0,36994.833333333336,0
60000,1,2,1,41,1,-1,0,0,0,0,-1582,56557,55839,47797,8062,8284,59852,5011,5000,2500,1000,5000,174957,78363,0.4478986265196591,-0.026366666666666667,13060.5,29159.5,1
180000,1,2,1,36,0,0,0,0,0,0,184661,183112,183172,183117,179277,183394,7000,7000,7000,6411,7000,7000,1096733,41411,0.037758506400372746,1.0258944444444444,6901.833333333333,182788.83333333334,0
300000,1,2,1,43,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-2
150000,1,2,1,40,0,0,0,0,0,-2,142326,145231,150145,150500,0,0,4500,6114,3500,0,0,0,588202,14114,0.02399515812594993,0.94884,2352.3333333333335,98033.66666666667,0
210000,1,1,2,39,-2,-2,-2,-2,-2,-2,28435,7615,0,0,0,0,7637,0,0,0,0,14263,36050,21900,0.6074895977808599,0.13540476190476192,3650.0,6008.333333333333,-2
50000,1,3,2,37,-1,0,0,0,0,0,20248,50797,53340,45661,20180,21155,45535,3500,1424,2000,1300,754,211381,54513,0.25788978195769724,0.40496,9085.5,35230.166666666664,0
50000,1,1,1,45,-1,-1,-1,-1,-1,-1,390,390,390,390,390,390,390,390,390,390,390,390,2340,2340,1.0,0.0078,390.0,390.0,-1
300000,1,2,1,35,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-2
80000,1,2,1,43,0,0,0,0,0,0,78726,78837,76792,61435,26516,27215,3000,3000,3000,1500,1500,1500,349521,13500,0.03862428866935034,0.984075,2250.0,58253.5,0
170000,1,2,2,31,0,-1,0,0,0,0,172012,167929,116189,192082,120077,92593,168019,5000,6000,7125,5000,4500,860882,195644,0.22725994967951474,1.0118352941176472,32607.333333333332,143480.33333333334,0
50000,1,3,1,44,0,0,0,0,0,0,19951,17221,15816,13983,13638,10657,1282,1253,1170,535,387,405,91266,5032,0.055135537878289835,0.39902,838.6666666666666,15211.0,0
140000,1,2,1,40,0,0,0,0,0,0,139282,138095,140725,139401,103929,101148,4945,5254,4861,3649,3653,3700,762580,26062,0.03417608644338955,0.9948714285714285,4343.666666666667,127096.66666666667,0
350000,1,2,1,36,0,0,-1,0,-1,-1,32596,16666,32597,16666,16666,32809,1000,32597,1000,16666,32809,526,148000,84598,0.5716081081081081,0.09313142857142857,14099.666666666666,24666.666666666668,0
20000,1,2,1,45,-1,-1,-1,-1,-2,-2,836,836,2006,-2830,-7220,-11610,836,2006,1441,0,0,0,-17982,4283,-0.23818262707151597,0.0418,713.8333333333334,-2997.0,-1
170000,1,1,2,32,2,2,-2,-2,-2,-1,2097,0,0,0,0,6271,0,0,0,0,6271,0,8368,6271,0.7494024856596558,0.012335294117647059,1045.1666666666667,1394.6666666666667,2
20000,1,3,2,40,0,0,0,0,0,-1,17613,18897,34964,9376,9620,780,1590,1208,1276,520,1560,0,91250,6154,0.06744109589041096,0.88065,1025.6666666666667,15208.333333333334,0
240000,1,2,1,44,0,0,0,0,0,0,23904,21643,19743,20298,15475,15852,1400,1400,1300,1000,1000,1000,116915,7100,0.060727879228499336,0.0996,1183.3333333333333,19485.833333333332,0
50000,1,2,1,40,0,0,0,0,0,0,31852,28526,60032,25443,19600,19405,1600,2018,1500,1000,1500,1000,184858,8618,0.04661956745177379,0.63704,1436.3333333333333,30809.666666666668,0
230000,1,2,1,41,0,0,0,0,0,0,301038,305327,213058,216260,215968,174195,9405,7769,7757,8030,6549,5226,1425846,44736,0.03137505733438253,1.3088608695652173,7456.0,237641.0,0
100000,1,1,1,35,1,2,-1,-1,0,0,3515,2975,2342,12016,10203,5323,10,3141,12021,135,507,6,36374,15820,0.4349260460768681,0.03515,2636.6666666666665,6062.333333333333,2
300000,1,1,2,45,-1,-1,-1,0,0,0,3016,-2659,40996,41513,38303,36352,0,43655,1752,937,916,1122,157521,48382,0.3071463487408028,0.010053333333333333,8063.666666666667,26253.5,0
90000,1,2,1,42,0,0,0,0,-2,-2,87104,90651,92400,0,0,0,5000,4500,0,0,0,0,270155,9500,0.03516499787159223,0.9678222222222223,1583.3333333333333,45025.833333333336,0
210000,1,1,2,32,0,0,0,0,0,0,218742,218317,73874,73219,96844,94731,10000,5000,5000,30000,4500,15000,775727,69500,0.0895933749888814,1.0416285714285713,11583.333333333334,129287.83333333333,0
50000,1,2,2,44,0,0,0,0,0,0,10101,6295,7333,8349,8362,8727,1300,1300,1300,300,500,500,49167,5200,0.10576199483393332,0.20202,866.6666666666666,8194.5,0
400000,1,2,1,46,0,0,0,0,0,0,113125,98056,141712,123382,125687,128018,8000,128000,5000,5000,5000,5000,729980,156000,0.21370448505438505,0.2828125,26000.0,121663.33333333333,0
300000,1,1,1,37,-2,-2,-2,-1,-1,-2,19954,22492,20477,27206,37191,7543,23348,20477,27206,177202,7543,13719,134863,269495,1.9982871506640072,0.06651333333333333,44915.833333333336,22477.166666666668,-1
150000,1,1,2,32,2,2,2,2,2,2,126115,128860,131426,132703,129080,136996,6300,6100,4900,0,10200,5100,785180,32600,0.04151914210754222,0.8407666666666667,5433.333333333333,130863.33333333333,2
500000,1,1,1,35,2,0,0,-1,0,0,510367,473584,167682,501496,508213,496801,24913,5872,508229,18089,14070,15009,2658143,586182,0.220523124602401,1.020734,97697.0,443023.8333333333,2
300000,1,2,2,38,1,-1,3,2,-1,-1,0,780,780,390,390,390,1560,0,0,390,390,540,2730,2880,1.054945054945055,0.0,480.0,455.0,3
300000,1,1,1,45,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1
150000,1,1,2,33,-1,2,-1,-1,0,-1,6146,891,8969,6027,5132,1461,0,8969,6027,0,1461,50289,28626,66746,2.331656536016209,0.040973333333333334,11124.333333333334,4771.0,2
410000,1,1,2,32,0,0,0,0,0,0,198954,202511,199348,201941,101962,104837,7000,9000,9000,5000,5000,5000,1009553,40000,0.03962149585014358,0.48525365853658536,6666.666666666667,168258.83333333334,0
80000,1,1,2,33,0,0,0,0,0,0,77244,78259,79286,69708,49743,48969,3492,3593,3006,1729,2000,1900,403209,15720,0.03898722498753748,0.96555,2620.0,67201.5,0
50000,1,3,2,33,0,0,-1,0,-1,0,8949,9745,30739,30266,14581,12930,1030,31117,2000,14840,259,0,107210,49246,0.45934147933961383,0.17898,8207.666666666666,17868.333333333332,0
140000,1,3,2,33,-2,-2,-2,-2,-2,-2,500,473,-27,3788,0,9386,473,0,3815,0,9386,722,14120,14396,1.0195467422096318,0.0035714285714285713,2399.3333333333335,2353.3333333333335,-2
150000,1,2,1,33,2,-1,-1,-2,-2,-2,1033,1533,0,0,0,0,1550,0,0,0,0,0,2566,1550,0.6040530007794233,0.006886666666666667,258.3333333333333,427.6666666666667,2
20000,1,1,1,33,0,0,0,0,0,0,20276,20134,20298,19269,19254,19484,1326,1326,1287,662,903,500,118715,6004,0.050574906288169144,1.0138,1000.6666666666666,19785.833333333332,0
200000,1,1,2,33,-1,-1,-1,0,-1,-1,12202,1964,12181,5908,1114,8314,4994,12181,2000,1114,8314,1114,41683,29717,0.7129285320154499,0.06101,4952.833333333333,6947.166666666667,0
110000,1,2,2,42,0,0,0,0,0,0,80338,83483,74258,66409,69895,72234,5000,10000,3000,6000,3300,5000,446617,32300,0.07232147455202108,0.7303454545454545,5383.333333333333,74436.16666666667,0
230000,1,2,2,41,2,0,0,0,0,0,225043,229701,229250,229572,213420,218809,10000,11000,9000,9000,9000,9000,1345795,57000,0.042354147548475066,0.9784478260869566,9500.0,224299.16666666666,2
50000,1,2,1,49,1,2,2,2,2,2,17371,17789,18209,18595,20323,19218,1000,1000,1000,2000,0,1000,111505,6000,0.053809246222142504,0.34742,1000.0,18584.166666666668,2
50000,1,2,2,49,1,2,0,0,0,0,47360,45915,46686,47084,14253,15479,0,2200,2000,1000,2000,2000,216777,9200,0.04243992674499601,0.9472,1533.3333333333333,36129.5,2
50000,1,1,1,49,-1,-1,-1,2,-1,0,25801,-1032,6910,6314,18544,12894,0,9000,88,18596,5023,5028,69431,37735,0.5434892195128977,0.51602,6289.166666666667,11571.833333333334,2
310000,1,1,1,50,-1,-1,-1,-1,-1,-1,396,396,0,942,1645,1287,396,0,942,1645,1287,2077,4666,6347,1.3602657522503214,0.0012774193548387098,1057.8333333333333,777.6666666666666,-1
10000,1,2,1,49,1,-1,-1,-1,-1,-2,-20,780,0,780,0,0,800,0,780,0,0,0,1540,1580,1.025974025974026,-0.002,263.3333333333333,256.6666666666667,1
100000,1,3,1,50,2,3,2,2,3,2,66204,64551,66924,72209,70451,72179,0,4000,7000,0,3000,3000,412518,17000,0.04121032294348368,0.66204,2833.3333333333335,68753.0,3
700000,1,2,1,50,-2,-2,-2,-2,-2,-2,3528,2018,2131,5746,733,2913,2024,2131,5750,733,2917,2131,17069,15686,0.9189759212607651,0.00504,2614.3333333333335,2844.8333333333335,-2
330000,1,1,1,50,-2,-2,-2,-2,-2,-2,-17,-17,-17,988,-12,138,0,0,1005,12,150,13,1063,1180,1.110065851364064,-5.151515151515152e-05,196.66666666666666,177.16666666666666,-2
300000,1,2,1,46,-1,-1,-1,-2,-1,0,1413,15393,-10,-10,7805,5738,15480,0,0,7815,28,6554,30329,29877,0.9850967720663392,0.00471,4979.5,5054.833333333333,0
500000,1,3,1,49,0,0,0,0,0,0,260991,214726,230250,188805,192229,2786,7890,20132,20004,7714,3000,1543,1089787,60283,0.05531631410541693,0.521982,10047.166666666666,181631.16666666666,0
10000,1,3,1,51,1,-1,2,2,0,0,0,950,1170,780,780,0,950,1000,0,0,0,0,3680,1950,0.529891304347826,0.0,325.0,613.3333333333334,2
70000,1,3,1,50,0,0,0,0,0,0,68725,70413,70004,38102,28931,29143,3220,2220,28931,1000,1050,1052,305318,37473,0.12273432945322582,0.9817857142857143,6245.5,50886.333333333336,0
110000,1,2,1,50,1,-1,0,0,0,0,-10682,50928,54711,55926,18030,18367,62000,5000,3000,2000,1000,2000,187280,75000,0.4004698846646732,-0.09710909090909091,12500.0,31213.333333333332,1
250000,1,2,1,50,0,0,0,0,-2,-1,238215,182156,121786,-329,-494,1541,9000,5000,0,0,2200,0,542875,16200,0.029841123647248446,0.95286,2700.0,90479.16666666667,0
550000,1,3,1,50,2,2,2,0,0,2,491810,534289,494690,504929,501474,446605,51500,0,19067,35696,0,18169,2973797,124432,0.04184280231636524,0.8942,20738.666666666668,495632.8333333333,2
390000,1,1,2,47,-1,-1,-2,-1,-1,-1,898,0,0,2582,128,6273,0,0,2582,128,6273,0,9881,8983,0.9091185102722397,0.0023025641025641026,1497.1666666666667,1646.8333333333333,-1
100000,1,6,2,51,2,2,0,0,0,0,104264,101658,97937,98893,101044,96045,0,4134,3952,3611,3298,3401,599841,18396,0.03066812705366922,1.04264,3066.0,99973.5,2
20000,1,2,1,47,2,0,0,0,0,0,17305,17917,18600,19034,19022,19046,1295,1368,1192,570,606,600,110924,5631,0.05076448739677617,0.86525,938.5,18487.333333333332,2
360000,1,2,1,50,0,0,0,-1,0,0,221855,256171,-229,10527,9564,0,46000,0,10756,5035,0,0,497888,61791,0.12410622469310367,0.6162638888888889,10298.5,82981.33333333333,0
60000,1,2,1,50,-1,-1,-1,-1,0,0,7888,13989,9588,18041,14458,12710,14026,9700,18064,4016,5029,2828,76674,53663,0.6998852283694603,0.13146666666666668,8943.833333333334,12779.0,0
150000,1,2,1,51,2,2,0,0,2,2,17307,16736,17491,24882,25229,24688,0,1329,7720,1051,0,1987,126333,12087,0.09567571418394244,0.11538,2014.5,21055.5,2
360000,1,3,1,49,0,0,0,0,0,0,170792,153458,136109,114908,111274,110141,5729,5365,4664,3890,3899,4724,796682,28271,0.0354859278859068,0.47442222222222225,4711.833333333333,132780.33333333334,0
50000,1,1,2,49,0,0,0,0,0,0,48960,49686,50723,9182,10025,10400,2255,2292,1157,1000,600,0,178976,7304,0.04080994099767567,0.9792,1217.3333333333333,29829.333333333332,0
170000,1,1,1,50,1,2,2,2,2,2,152495,155698,159029,160628,162808,163364,7200,7300,5700,6300,3300,9300,954022,39100,0.04098437981514053,0.8970294117647059,6516.666666666667,159003.66666666666,2
300000,1,2,1,51,1,2,0,0,0,2,198235,193548,198422,204116,214691,218101,0,8000,9000,15500,7000,10000,1227113,49500,0.04033858332525204,0.6607833333333333,8250.0,204518.83333333334,2
150000,1,3,2,51,-1,-1,-1,-1,-1,-1,3958,3146,2651,2465,4108,4703,3146,2659,2472,4116,4703,4708,21031,21804,1.0367552660358519,0.026386666666666666,3634.0,3505.1666666666665,-1
300000,1,3,1,51,-2,-2,-2,-2,-2,-2,1236,-13,-13,2155,2402,-10,0,0,2168,2421,0,0,5757,4589,0.7971165537606392,0.00412,764.8333333333334,959.5,-2
500000,1,1,1,57,-2,-2,-2,-2,-2,-2,18726,29914,8340,16561,15662,28935,29914,8340,16561,15701,28935,10000,118138,109451,0.926467351741184,0.037452,18241.833333333332,19689.666666666668,-2
160000,1,2,2,57,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,600,0,0,0,0,601,0,595,601,1.0100840336134453,-6.25e-06,100.16666666666667,99.16666666666667,-1
50000,1,1,2,54,2,0,0,0,0,0,9159,10474,10184,6279,7693,15083,1500,1508,1000,1500,1000,2000,58872,8508,0.14451691805951897,0.18318,1418.0,9812.0,2
10000,1,3,2,56,2,2,0,0,0,0,10156,8570,6101,6711,7258,7777,0,1500,2000,2000,2000,2000,46573,9500,0.20398084727202456,1.0156,1583.3333333333333,7762.166666666667,2
100000,1,3,1,54,2,2,2,3,2,2,81507,83154,88223,85924,86803,88745,3900,7300,0,3200,3500,3420,514356,21320,0.04144989073715481,0.81507,3553.3333333333335,85726.0,3
300000,1,1,1,58,2,2,2,2,2,2,148265,158230,160242,156171,165556,169250,14000,6000,0,12000,6500,6500,957714,45000,0.046986887525921096,0.4942166666666667,7500.0,159619.0,2
30000,1,2,1,57,0,0,0,0,0,0,24911,26241,27512,27831,28795,29285,1750,2000,1240,1200,1100,0,164575,7290,0.044295913717150234,0.8303666666666667,1215.0,27429.166666666668,0
90000,1,1,2,52,0,0,0,0,0,0,91671,91656,87106,48730,27535,27751,4508,5110,2000,3000,1000,3000,374449,18618,0.04972105680613381,1.0185666666666666,3103.0,62408.166666666664,0
30000,1,3,2,53,0,0,0,0,0,0,29683,26328,27422,28307,28902,29506,1426,1520,1405,1000,1006,1451,170148,7808,0.045889460939887626,0.9894333333333334,1301.3333333333333,28358.0,0
140000,1,3,1,53,0,0,0,0,0,0,133167,135889,81607,83927,84861,86556,5400,3000,4000,3500,3504,3500,606007,22904,0.03779494296270505,0.9511928571428572,3817.3333333333335,101001.16666666667,0
50000,1,1,2,53,0,0,0,0,0,0,49512,50463,49793,50032,18336,18720,1771,2061,1300,643,666,686,236856,7127,0.030090012497044617,0.99024,1187.8333333333333,39476.0,0
100000,1,5,1,53,0,0,0,0,0,0,184438,188238,192080,196000,200000,0,3800,3842,3920,4000,0,0,960756,15562,0.016197661008622376,1.84438,2593.6666666666665,160126.0,0
30000,1,2,1,49,0,0,0,0,0,0,29707,28853,30107,29923,29472,27729,2000,3000,4000,2000,4000,2000,175791,17000,0.09670574716566832,0.9902333333333333,2833.3333333333335,29298.5,0
160000,1,3,1,51,0,0,0,-2,-1,-1,4042,4338,-1801,-5513,743,1012,1000,0,0,6256,1050,1000,2821,9306,3.2988302020560085,0.0252625,1551.0,470.1666666666667,0
10000,1,3,1,57,0,0,0,2,2,0,7525,6952,9356,9533,9233,9295,1276,2680,477,0,360,1000,51894,5793,0.11163140247427449,0.7525,965.5,8649.0,2
170000,1,2,1,57,-1,-1,-1,-1,0,-1,792,-2604,396,792,396,396,0,3396,792,0,396,396,168,4980,29.642857142857142,0.004658823529411765,830.0,28.0,0
50000,1,1,1,48,0,0,0,0,0,0,48096,49267,48078,25869,22647,2875,2300,2000,1600,100,250,104,196832,6354,0.032281336368070235,0.96192,1059.0,32805.333333333336,0
500000,1,3,1,53,-1,2,2,-2,-1,-1,5008,546,-4,-4,1319,2977,1,0,0,1323,3000,8,9842,4332,0.44015444015444016,0.010016,722.0,1640.3333333333333,2
500000,1,3,1,55,2,0,0,0,0,0,613860,512526,334227,145482,125936,91382,37300,11000,4500,4000,4000,100000,1823413,160800,0.0881862748592886,1.22772,26800.0,303902.1666666667,2
20000,1,2,1,59,3,2,3,3,2,2,6015,7759,8486,8208,7930,8650,2000,1000,0,0,1000,0,47048,4000,0.08501955449753443,0.30075,666.6666666666666,7841.333333333333,3
20000,1,2,1,52,0,0,0,0,0,0,16361,17368,18546,19283,14821,0,1285,1463,1200,296,0,0,86379,4244,0.049132312251820465,0.81805,707.3333333333334,14396.5,0
80000,1,6,1,54,0,0,0,0,0,0,61454,61808,62290,29296,26210,17643,2545,2208,1336,2232,542,348,258701,9211,0.03560481018627682,0.768175,1535.1666666666667,43116.833333333336,0
500000,1,1,1,58,1,2,0,0,-1,-1,65005,63099,64610,64133,264,264,0,2787,1312,264,264,4709,257375,9336,0.036273919378339,0.13001,1556.0,42895.833333333336,2
20000,1,3,2,62,0,0,0,0,0,0,16303,17314,18343,19331,18541,18929,1286,1315,1303,663,686,744,108761,5997,0.05513925028273002,0.81515,999.5,18126.833333333332,0
190000,1,2,2,56,0,0,0,0,0,0,105046,85715,66984,67864,68156,67958,2777,2458,2411,2405,2595,3000,461723,15646,0.03388611786720609,0.5528736842105263,2607.6666666666665,76953.83333333333,0
160000,1,2,2,59,0,0,0,0,0,0,86249,85764,83764,75088,69753,66574,5000,4214,4014,2500,3000,3000,467192,21728,0.04650764567886436,0.53905625,3621.3333333333335,77865.33333333333,0
170000,1,1,2,51,0,0,0,0,0,0,201851,195038,189067,180389,137030,129222,6873,7509,5573,4309,4239,5142,1032597,33645,0.03258289535995165,1.1873588235294117,5607.5,172099.5,0
80000,1,2,1,54,0,0,0,0,0,0,80449,77652,77980,79938,50209,49762,2779,3075,5000,1750,1810,3000,415990,17414,0.04186158321113488,1.0056125,2902.3333333333335,69331.66666666667,0
180000,1,2,1,57,0,0,0,0,0,0,182329,177183,177694,127051,128562,129128,9000,7000,5000,5000,10000,5000,921947,41000,0.044471103002667184,1.0129388888888888,6833.333333333333,153657.83333333334,0
50000,1,3,2,51,2,2,0,0,0,0,51264,48695,32617,18834,15810,15786,68,1510,1724,0,366,1455,183006,5123,0.02799361769559468,1.02528,853.8333333333334,30501.0,2
70000,1,2,2,62,6,5,4,3,2,0,112202,103834,95609,86494,79359,74937,0,0,0,0,2150,2511,552435,4661,0.008437191705811543,1.6028857142857142,776.8333333333334,92072.5,6
20000,1,2,1,55,0,0,2,0,0,2,10301,12871,12374,13392,14938,14557,2750,0,1231,1777,0,4859,78433,10617,0.13536394119822015,0.51505,1769.5,13072.166666666666,2
330000,1,2,1,48,-1,-1,-1,-1,0,0,933,12663,10151,60841,41945,21183,12701,10183,62619,1945,1183,115647,147716,204278,1.3829104497820142,0.0028272727272727273,34046.333333333336,24619.333333333332,0
330000,1,3,1,57,-2,-2,-2,-2,-2,-2,3524,262,248,784,220,256,300,250,800,300,300,200,5294,2150,0.40612013600302227,0.01067878787878788,358.3333333333333,882.3333333333334,-2
320000,1,1,1,51,-2,-2,-2,-2,-2,-2,1834,556,1622,7728,5781,3896,556,1622,7762,5781,3896,2182,21417,21799,1.0178362982677311,0.00573125,3633.1666666666665,3569.5,-2
140000,1,3,1,59,-1,-1,-1,-1,-1,-1,2859,3447,0,2061,0,3035,3447,0,2061,0,3035,2302,11402,10845,0.9511489212418874,0.020421428571428573,1807.5,1900.3333333333333,-1
20000,1,2,1,55,0,0,0,0,0,0,15793,16823,17848,27843,19352,19938,1300,1302,1320,1137,1000,510,117597,6569,0.05586026854426558,0.78965,1094.8333333333333,19599.5,0
70000,1,3,1,53,-1,-1,-1,2,0,0,712,712,862,862,862,862,712,862,712,712,712,712,4872,4422,0.9076354679802956,0.01017142857142857,737.0,812.0,2
240000,1,2,2,67,0,0,0,0,0,0,542827,508581,471796,468202,442401,419209,20225,17389,80167,15167,16000,13133,2853016,162081,0.05681040695180118,2.2617791666666665,27013.5,475502.6666666667,0
460000,1,2,1,52,0,0,0,0,0,0,177520,174746,168279,171579,163450,160547,8000,9000,8154,6000,6000,6000,1016121,43154,0.04246935158312839,0.3859130434782609,7192.333333333333,169353.5,0
80000,1,1,2,56,0,0,0,0,0,0,89088,83558,84848,63373,20324,23749,3400,2983,1501,5000,5000,5000,364940,22884,0.06270619827916918,1.1136,3814.0,60823.333333333336,0
20000,1,2,2,56,0,0,2,2,2,0,15397,17819,18239,19094,12393,13037,3000,1000,1500,0,1000,1000,95979,7500,0.07814209358297128,0.76985,1250.0,15996.5,2
200000,1,3,1,54,0,0,0,2,0,0,1749,3939,7856,3640,3656,6273,3000,4031,5,16,6005,733,27113,13790,0.5086121048943312,0.008745,2298.3333333333335,4518.833333333333,2
200000,1,2,1,51,2,-1,-1,-1,-1,-1,206,2522,1261,0,1261,-1261,2522,1261,0,1261,0,5242,3989,10286,2.5785911255953873,0.00103,1714.3333333333333,664.8333333333334,2
420000,1,3,1,53,-1,-1,-2,-2,-2,-2,3717,-2953,-2953,-2953,-2953,-2953,5,0,0,0,0,0,-11048,5,-0.00045257060101375814,0.00885,0.8333333333333334,-1841.3333333333333,-1
130000,1,2,2,54,0,0,0,0,-2,-2,30184,31795,31467,-440,-240,-240,2419,1000,0,200,0,0,92526,3619,0.039113330307156906,0.23218461538461538,603.1666666666666,15421.0,0
30000,1,2,3,53,1,-2,-1,2,0,0,0,0,4070,3825,3825,0,0,4070,0,0,0,0,11720,4070,0.34726962457337884,0.0,678.3333333333334,1953.3333333333333,2
110000,1,2,1,51,0,0,0,0,0,0,54051,55126,57239,104353,48308,49693,1972,3000,49000,1569,2000,2000,368770,59541,0.16145836158038887,0.4913727272727273,9923.5,61461.666666666664,0
360000,1,2,1,51,-1,-1,-1,-1,0,0,14093,10575,7675,18602,20461,33404,10575,7685,18610,8000,21004,0,104810,65874,0.6285087300830073,0.03914722222222222,10979.0,17468.333333333332,0
50000,1,2,1,56,1,2,2,0,0,0,48141,50783,49581,36828,19361,19780,3739,28,1502,670,708,681,224474,7328,0.03264520612632198,0.96282,1221.3333333333333,37412.333333333336,2
70000,1,3,1,54,0,0,0,0,0,0,64527,59996,57417,54558,58968,63456,2519,5015,4000,5950,6000,2507,358922,25991,0.07241406210820178,0.9218142857142857,4331.833333333333,59820.333333333336,0
420000,1,3,1,59,0,0,0,0,0,0,24389,21232,24524,21318,21496,19704,1733,10026,1606,2006,707,1037,132663,17115,0.12901110332195112,0.05806904761904762,2852.5,22110.5,0
50000,1,3,1,57,0,0,0,0,0,0,49543,41465,24091,20071,19221,19622,1500,1328,1600,700,696,707,174013,6531,0.037531678667685746,0.99086,1088.5,29002.166666666668,0
450000,1,2,1,55,2,2,-2,-2,-2,-2,2500,0,0,0,0,0,0,0,0,0,0,0,2500,0,0.0,0.005555555555555556,0.0,416.6666666666667,2
50000,1,2,1,56,0,0,0,-1,0,0,38111,37934,16816,602,712,822,2966,1000,602,500,500,500,94997,6068,0.06387570133793699,0.76222,1011.3333333333334,15832.833333333334,0
20000,1,3,1,53,3,4,3,2,3,2,15507,14974,14449,15116,14582,14206,0,0,1200,0,0,2230,88834,3430,0.03861134250399622,0.77535,571.6666666666666,14805.666666666666,4
250000,1,1,1,51,3,2,2,2,2,2,2487,2487,2487,2487,2487,2487,0,0,0,0,0,0,14922,0,0.0,0.009948,0.0,2487.0,3
20000,1,2,3,53,0,0,0,0,0,0,18856,19840,18588,17650,18003,18390,1318,1298,1260,613,645,732,111327,5866,0.0526916201819864,0.9428,977.6666666666666,18554.5,0
240000,1,3,1,57,0,0,0,0,0,0,224736,230814,234047,164960,167934,171113,9573,7893,6151,5527,5708,5738,1193604,40590,0.03400625333025024,0.9364,6765.0,198934.0,0
50000,1,3,1,52,0,0,0,0,0,-1,47594,48611,49063,16908,13112,2280,2200,2343,1178,654,2280,390,177568,9045,0.050938232113894394,0.95188,1507.5,29594.666666666668,0
180000,1,3,1,65,0,-1,0,0,0,0,191309,174775,174702,176816,180911,123229,175100,7000,5000,5309,5288,3000,1021742,200697,0.19642629939847828,1.0628277777777777,33449.5,170290.33333333334,0
250000,1,1,1,71,0,0,0,0,0,0,173907,177484,177946,159849,145461,141487,6504,6243,5446,4721,4385,7805,976134,35104,0.035962275671168095,0.695628,5850.666666666667,162689.0,0
30000,1,3,2,52,0,0,0,2,2,0,25686,27449,30286,29993,58134,28910,2500,3600,1390,0,1000,1500,200458,9990,0.049835875844316514,0.8562,1665.0,33409.666666666664,2
50000,1,3,1,55,0,0,0,0,0,2,40247,41382,49943,50412,30970,30362,1800,9331,1500,4549,0,1092,243316,18272,0.07509576024593533,0.80494,3045.3333333333335,40552.666666666664,2
